HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.vidID,Input.video_title,Input.stime,Input.etime,Input.actual_vid_duration,Input.feedback_scheme,Answer.Appeared_Engaging,Answer.Appropriate_Hand_Gesture,Answer.Browser_Name,Answer.Did_not_pause_too_often,Answer.Feedback_Scheme,Answer.Listen_Another,Answer.Maintained_Eye_Contact,Answer.No_Filler,Answer.Not_Contrived,Answer.Not_Distracted,Answer.Not_Stiff,Answer.Not_Stressed,Answer.Overall_Rating,Answer.Overall_Rating,Answer.Submit,Answer.Varied_Loudness,Answer.Varied_Pace,Answer.Video_Title,Answer.viewerDuration,Approve,Reject
34HEO7RUG6UVWU50UTXC9SVW0L9AR6,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:31 GMT 2014,,,3VNL7UK1XFJ5VKXUZ0T1BS2O2BEFTW,A3EJ44J2ZNRMDA,Rejected,Mon Oct 13 21:36:07 GMT 2014,Mon Oct 13 21:39:38 GMT 2014,Wed Nov 12 13:39:38 PST 2014,,Mon Oct 13 19:07:38 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,211,24% (4/17),24% (4/17),13% (2/15),f0nuz-xmWpI,"""28.3""",8,165,157,Bars,6,6,Firefox 24,5,Bars,6,6,3,7,6,6,5,6,7,Submit Answers,7,6,,8.632,x,
3C8QQOM6JP1ZZETL1XST4EAG71PLIV,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,11,BatchId:1698886;,1800,2592000,Tue Oct 28 02:07:41 GMT 2014,,,3ZAK8W07I4ETYTXTWN0QDH1MFN1U03,AQ2INPVVXR1G0,Submitted,Mon Oct 13 22:23:11 GMT 2014,Mon Oct 13 22:26:42 GMT 2014,Wed Nov 12 14:26:42 PST 2014,,,,211,0% (0/0),0% (0/0),0% (0/0),acX9mWoZNYs,"""22.3""",12,184,172,Bars,6,6,Chrome 38,7,Bars,6,7,6,7,7,5,6,6,6,Submit Answers,7,7,,184.001,x,
3URJ6VVYUPNDXSX3T06H2U4RXOTO40,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,39OWYR0EPKR1C6WO96G0J9U3HD0YF8,A18TCR555RWUZV,Submitted,Mon Oct 13 22:21:09 GMT 2014,Mon Oct 13 22:24:40 GMT 2014,Wed Nov 12 14:24:40 PST 2014,,,,211,0% (0/0),0% (0/0),0% (0/0),bcjLTY_a2Vw,"""18.3""",14,187,173,Bars,7,7,Chrome 37,7,Bars,6,7,5,7,7,5,7,6,7,Submit Answers,5,6,,187.001995,x,
3INZSNUD80QNQ1CQKMOS8838F20D9O,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 02:07:42 GMT 2014,,,3OLF68YTN910GOYLT02KGNCWEM0AFD,A3HB9PPUZU565U,Submitted,Mon Oct 13 22:32:00 GMT 2014,Mon Oct 13 22:35:31 GMT 2014,Wed Nov 12 14:35:31 PST 2014,,,,211,0% (0/0),0% (0/0),0% (0/0),mjrRTjxR3kE,"""30.1""",13,187,174,None,3,5,Chrome 37,2,None,3,6,3,5,4,3,4,5,5,Submit Answers,5,5,,187.002522,x,
3URJ6VVYUPNDXSX3T06H2U4RXOTO40,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3PXX5PX6LXYA37M5OYGOXXLBZO6BAU,A1ET2J1PIP0RGO,Submitted,Mon Oct 13 22:22:47 GMT 2014,Mon Oct 13 22:26:18 GMT 2014,Wed Nov 12 14:26:18 PST 2014,,,,211,0% (0/0),0% (0/0),0% (0/0),bcjLTY_a2Vw,"""18.3""",14,187,173,Bars,7,6,Chrome 37,7,Bars,6,5,6,6,6,7,6,6,6,Submit Answers,7,6,,187.493996,x,
3BS6ERDL93708IASMFLGOYC6P1SD6D,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:36 GMT 2014,,,3L0KT67Y8EGAGB1AFQGZQ8DI63RYSO,A3FAURB3U6YND5,Submitted,Mon Oct 13 21:44:21 GMT 2014,Mon Oct 13 21:47:52 GMT 2014,Wed Nov 12 13:47:52 PST 2014,,,,211,0% (0/0),0% (0/0),0% (0/0),yeyFGa0L0Zw,"""23.2""",7,201,194,Bars,6,7,Firefox 32,6,Bars,7,7,4,7,7,6,6,6,7,Submit Answers,7,6,,201,x,
3K3G488TR28YENEJMIHVWR55CL65QU,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:36 GMT 2014,,,3Y4W8Q93LZKNASNNDPYQOANONJJDV4,A3FAURB3U6YND5,Submitted,Mon Oct 13 22:22:26 GMT 2014,Mon Oct 13 22:25:57 GMT 2014,Wed Nov 12 14:25:57 PST 2014,,,,211,0% (0/0),0% (0/0),0% (0/0),PCkul92vd5o,"""24.2""",10,208,198,Words,1,5,Firefox 32,3,Words,1,2,2,6,4,1,2,3,5,Submit Answers,6,5,,208,x,
32LAQ1JNT9PSRIWQ4NJY9888V9YTUE,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,3SNLUL3WO4N6VPMFLGM9B1TAIL8LUZ,AFB9N61OMZXCX,Submitted,Mon Oct 13 21:45:22 GMT 2014,Mon Oct 13 21:48:52 GMT 2014,Wed Nov 12 13:48:52 PST 2014,,,,210,100% (1/1),0% (0/0),0% (0/0),hRXTJOQAfN4,"""31.1""",10,172,162,Bars,7,7,Chrome 37,7,Bars,7,6,7,7,7,7,7,6,7,Submit Answers,6,6,,172.440986,x,
36FQTHX3Z3R8W2PQPHWCM5CMCPE3BQ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,31UV0MXWNQCNK9OUZCHOB99220MI51,A1ONILGBGJ8Y5K,Rejected,Mon Oct 13 21:50:02 GMT 2014,Mon Oct 13 21:53:32 GMT 2014,Wed Nov 12 13:53:32 PST 2014,,Mon Oct 13 20:12:33 PDT 2014,Only_a_few_Hit_Count,210,0% (0/4),0% (0/4),0% (0/4),Yp_uS09iWdM,"""18.2""",10,173,163,Words,6,6,Chrome 37,7,Words,5,6,6,5,7,7,6,6,6,Submit Answers,6,6,,173.00171,x,
3Y3N5A7N4G95VWQB5RFBQFJTXPDYMG,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:33 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 04:17:22 GMT 2014,,,32N49TQG3GIPCLKBTF7OY9FI2GJVAH,ARX0S1CIDJLOX,Rejected,Mon Oct 13 22:02:04 GMT 2014,Mon Oct 13 22:05:34 GMT 2014,Wed Nov 12 14:05:34 PST 2014,,Mon Oct 13 20:12:32 PDT 2014,Only_a_few_HIT_Count,210,0% (0/8),0% (0/8),0% (0/8),1JqIyOy35ts,"""32.2""",10,178,168,None,4,5,Chrome 37,3,None,3,4,2,6,4,5,5,5,6,Submit Answers,5,4,,178.002013,x,
389A2A304OIVPFIZKUAOVRKXRYU0CZ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:33 GMT 2014,,,384PI804XS1DJG5P7I5QYGJYUQFS0K,AO3XB5I5QNNUI,Rejected,Mon Oct 13 22:16:49 GMT 2014,Mon Oct 13 22:20:19 GMT 2014,Wed Nov 12 14:20:19 PST 2014,,Mon Oct 13 20:12:32 PDT 2014,Only_a_few_HIT_Count,210,0% (0/9),0% (0/9),0% (0/9),Tir6maIQqrQ,"""26.2""",3,185,182,None,5,5,Chrome 37,5,None,4,5,7,6,5,6,5,5,6,Submit Answers,6,6,,185.00201,x,
3INZSNUD80QNQ1CQKMOS8838F20D9O,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 02:07:42 GMT 2014,,,3OS46CRSLFZOPJ8832QCI4DW6XR6V0,A3FAURB3U6YND5,Submitted,Mon Oct 13 21:31:36 GMT 2014,Mon Oct 13 21:35:06 GMT 2014,Wed Nov 12 13:35:06 PST 2014,,,,210,0% (0/0),0% (0/0),0% (0/0),mjrRTjxR3kE,"""30.1""",13,187,174,None,2,6,Firefox 32,4,None,1,7,1,6,6,2,3,3,4,Submit Answers,4,1,,187,x,
32PT7WK7DMF1BZNA3DNIHV0MFAQ3DX,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:33 GMT 2014,,,39RP059MEHTB58VUL16T6OGBT6GMBC,AF883TQ7OGVI8,Submitted,Tue Oct 14 04:23:34 GMT 2014,Tue Oct 14 04:27:04 GMT 2014,Wed Nov 12 20:27:04 PST 2014,,,,210,0% (0/0),0% (0/0),0% (0/0),Zs5YMf9QKPE,"""21.2""",8,187,179,Bars,3,2,Firefox 32,4,Bars,1,4,3,4,4,3,3,2,5,Submit Answers,3,4,,187,x,
3INZSNUD80QNQ1CQKMOS8838F20D9O,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 02:07:42 GMT 2014,,,3H0W84IWBK209RK60040TVG62P9ER7,A31VXFZVLRDZHZ,Submitted,Mon Oct 13 22:36:27 GMT 2014,Mon Oct 13 22:39:57 GMT 2014,Wed Nov 12 14:39:57 PST 2014,,,,210,0% (0/0),0% (0/0),0% (0/0),mjrRTjxR3kE,"""30.1""",13,187,174,None,4,5,Chrome 37,7,None,4,6,5,5,7,2,1,5,4,Submit Answers,4,4,,187.001981,x,
32PT7WK7DMF1BZNA3DNIHV0MFAQ3DX,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:33 GMT 2014,,,3M1CVSFP605X7DOU7GDESMGALOAAQ8,A18TCR555RWUZV,Submitted,Mon Oct 13 22:41:37 GMT 2014,Mon Oct 13 22:45:06 GMT 2014,Wed Nov 12 14:45:06 PST 2014,,,,209,0% (0/0),0% (0/0),0% (0/0),Zs5YMf9QKPE,"""21.2""",8,187,179,Bars,1,3,Chrome 37,5,Bars,1,7,1,4,3,1,1,1,3,Submit Answers,1,1,,187.001979,x,
3HKIF5DF6YXQ2LMHMCP0ET65SUGG91,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3WSELTNVR32AZTGMOK79XRRX5V7TA3,A2LEY4X3LD8G26,Rejected,Mon Oct 13 22:39:04 GMT 2014,Mon Oct 13 22:42:33 GMT 2014,Wed Nov 12 14:42:33 PST 2014,,Mon Oct 13 20:12:35 PDT 2014,Only_a_few_HIT_Count,209,17% (1/6),17% (1/6),0% (0/5),anwwsX_3WKo,"""26.3""",10,196,186,Words,6,7,Firefox 32,7,Words,7,7,7,3,7,7,7,7,7,Submit Answers,7,7,,196,x,
3VGET1QSZ0ZILOOOMKVYM01NRSI7WF,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3ZSY5X72NXBMLIXVUE7WY7AK6R9ROI,A3FAURB3U6YND5,Submitted,Mon Oct 13 21:47:53 GMT 2014,Mon Oct 13 21:51:21 GMT 2014,Wed Nov 12 13:51:21 PST 2014,,,,208,0% (0/0),0% (0/0),0% (0/0),HchFh68Y35k,"""19.1""",18,203,185,Bars,2,7,Firefox 32,4,Bars,1,7,6,7,5,3,4,2,7,Submit Answers,5,5,,203,x,
37SDSEDIN92TK1D4Z1YJ7A7O6ZG18Y,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3WMOAN2SRBXWW4E02JCTKFZI1NJVN2,A31VXFZVLRDZHZ,Submitted,Mon Oct 13 22:13:07 GMT 2014,Mon Oct 13 22:16:35 GMT 2014,Wed Nov 12 14:16:35 PST 2014,,,,208,0% (0/0),0% (0/0),0% (0/0),6a7QVnOjzw0,"""24.3""",7,205,198,Bars,5,3,Chrome 37,6,Bars,6,6,4,7,7,2,4,5,4,Submit Answers,5,5,,205.001982,x,
3YZ7A3YHR5TAR3TWEM60RRK6U9R5SJ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3MAOD8E57QAO0TJV2YDB80W3HYUXNA,AO3XB5I5QNNUI,Rejected,Mon Oct 13 22:35:00 GMT 2014,Mon Oct 13 22:38:27 GMT 2014,Wed Nov 12 14:38:27 PST 2014,,Mon Oct 13 20:12:34 PDT 2014,Only_a_few_HIT_Count,207,0% (0/9),0% (0/9),0% (0/9),KEqT9qyy4d8,"""29.1""",10,179,169,None,6,7,Chrome 37,6,None,6,6,7,7,6,7,6,6,6,Submit Answers,6,6,,179.00101,x,
3YZ7A3YHR5TAR3TWEM60RRK6U9R5SJ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3D8YOU6S9EKOC4J8YCG7MIBDSQLU62,A18TCR555RWUZV,Submitted,Mon Oct 13 22:06:05 GMT 2014,Mon Oct 13 22:09:32 GMT 2014,Wed Nov 12 14:09:32 PST 2014,,,,207,0% (0/0),0% (0/0),0% (0/0),KEqT9qyy4d8,"""29.1""",10,179,169,None,6,5,Chrome 37,3,None,6,7,5,6,1,7,5,6,6,Submit Answers,7,7,,179.118988,x,
3Y3CZJSZ9KTYQOTJZX6V1HFA8785RV,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:35 GMT 2014,,,3G5W44VEU7IC6132GBLRSMF4KDTGKW,A3FAURB3U6YND5,Submitted,Mon Oct 13 22:29:10 GMT 2014,Mon Oct 13 22:32:37 GMT 2014,Wed Nov 12 14:32:37 PST 2014,,,,207,0% (0/0),0% (0/0),0% (0/0),zrOt3AYYf9w,"""25.1""",7,194,187,Bars,7,7,Firefox 32,6,Bars,7,7,4,7,7,7,7,7,7,Submit Answers,7,7,,194,x,
34HEO7RUG6UVWU50UTXC9SVW0L9AR6,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:31 GMT 2014,,,3VAR3R6G1P1G3DIZV51W7QFFGZQ8OS,A18TCR555RWUZV,Submitted,Mon Oct 13 22:27:46 GMT 2014,Mon Oct 13 22:31:12 GMT 2014,Wed Nov 12 14:31:12 PST 2014,,,,206,0% (0/0),0% (0/0),0% (0/0),f0nuz-xmWpI,"""28.3""",8,165,157,Bars,7,4,Chrome 37,4,Bars,5,7,3,7,6,5,5,6,7,Submit Answers,6,6,,165.002457,x,
3C8QQOM6JP1ZZETL1XST4EAG71PLIV,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,11,BatchId:1698886;,1800,2592000,Tue Oct 28 02:07:41 GMT 2014,,,3KV0LJBBH2LYLFCJHYSJ63LFBRUMRY,AFB9N61OMZXCX,Submitted,Mon Oct 13 21:48:53 GMT 2014,Mon Oct 13 21:52:19 GMT 2014,Wed Nov 12 13:52:19 PST 2014,,,,206,100% (1/1),0% (0/0),0% (0/0),acX9mWoZNYs,"""22.3""",12,184,172,Bars,4,4,Chrome 37,5,Bars,3,5,6,3,6,4,4,4,4,Submit Answers,6,5,,184.002987,x,
3D4BBDG7ZHWR67HW3HS7XPI4UAE3CX,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3VELCLL3GKJ4M0LLXH9R5MJTAST1FF,A2LEY4X3LD8G26,Rejected,Mon Oct 13 22:31:26 GMT 2014,Mon Oct 13 22:34:52 GMT 2014,Wed Nov 12 14:34:52 PST 2014,,Mon Oct 13 20:12:34 PDT 2014,Only_a_few_HIT_Count,206,17% (1/6),17% (1/6),0% (0/5),uW5y0LzXG-w,"""19.2""",8,195,187,Words,6,7,Firefox 32,6,Words,6,7,7,7,7,7,7,6,7,Submit Answers,6,5,,195,x,
31YWE12TE0CXAOTEWPRKOJFU0UO7X8,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,16,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,3Y54SXRO1LLUE2UKUPO0XS3RCY0UTH,A3EJ44J2ZNRMDA,Rejected,Mon Oct 13 22:41:19 GMT 2014,Mon Oct 13 22:44:44 GMT 2014,Wed Nov 12 14:44:44 PST 2014,,Mon Oct 13 19:07:38 PDT 2014,Video_Watch_Duration_Test_Failed: You did not watch the whole video as requested in the HIT,205,24% (4/17),24% (4/17),13% (2/15),3klXTD7KCK4,"""25.2""",8,174,166,Words,2,4,Firefox 24,3,Words,1,4,1,5,3,2,2,3,4,Submit Answers,5,4,,8,x,
3UUSLRKAUL3JCIOX5PQ8UCC2KCCD7C,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:31 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,33TIN5LC04ASBW5B6KG89D8SEF09YM,A3G0T5Y7OSC76S,Rejected,Mon Oct 13 21:26:30 GMT 2014,Mon Oct 13 21:29:54 GMT 2014,Wed Nov 12 13:29:54 PST 2014,,Mon Oct 13 20:12:32 PDT 2014,Only_a_few_HIT_Count,204,0% (0/2),0% (0/2),0% (0/2),NrN73jTuDY4,"""23.3""",9,195,186,Words,6,6,Chrome 37,5,Words,6,6,3,3,7,6,6,6,6,Submit Answers,6,6,,124.381994,x,
34HEO7RUG6UVWU50UTXC9SVW0L9AR6,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,14,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:31 GMT 2014,,,3X31TUMD7XMQMSVHJSCP0ZOD7OF1LK,A3QB0Z9AN62HFH,Submitted,Mon Oct 13 22:32:28 GMT 2014,Mon Oct 13 22:35:52 GMT 2014,Wed Nov 12 14:35:52 PST 2014,,,,204,0% (0/0),0% (0/0),0% (0/0),f0nuz-xmWpI,"""28.3""",8,165,157,Bars,5,6,Chrome 37,1,Bars,5,6,1,4,6,4,3,6,5,Submit Answers,7,6,,165.834998,x,
3OKP4QVBP2X474WMEI30AOHPYCYGAG,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:33 GMT 2014,13,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:31 GMT 2014,,,3X1FV8S5JXRQMCXEFFZYUVQL0BVVGS,A31O5XYX80XD21,Submitted,Mon Oct 13 21:54:32 GMT 2014,Mon Oct 13 21:57:56 GMT 2014,Wed Nov 12 13:57:56 PST 2014,,,,204,0% (0/0),0% (0/0),0% (0/0),yiAKUaGrtiY,"""32.3""",12,167,155,Words,6,6,Chrome 37,4,Words,6,6,5,7,7,6,7,6,6,Submit Answers,6,7,,167.003996,x,
3WYZV0QBFJDKC0W49630TL1QJKEXBJ,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:32 GMT 2014,15,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:32 GMT 2014,,,35K3O9HUABD361FX9546C62NZ1QEF4,AFB9N61OMZXCX,Submitted,Mon Oct 13 21:34:21 GMT 2014,Mon Oct 13 21:37:45 GMT 2014,Wed Nov 12 13:37:45 PST 2014,,,,204,100% (1/1),0% (0/0),0% (0/0),A7c8f_wIYcY,"""27.1""",7,172,165,Words,6,6,Chrome 37,5,Words,5,6,5,5,7,6,7,6,6,Submit Answers,6,6,,172.000982,x,
3URJ6VVYUPNDXSX3T06H2U4RXOTO40,30MUBYSPBN3WZDNIE1FMDWVHA8YKS0,!!!!! (8+$/Hour) Rate Public Speakers !!!!!!,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.55 ,Mon Oct 13 21:25:30 GMT 2014,12,BatchId:1698886;,1800,2592000,Tue Oct 28 03:12:34 GMT 2014,,,3MX2NQ3YC9UKA4DPYYHPEJWHQDSX5I,A323WW03VM8089,Submitted,Mon Oct 13 22:16:37 GMT 2014,Mon Oct 13 22:20:01 GMT 2014,Wed Nov 12 14:20:01 PST 2014,,,,204,0% (0/1),0% (0/1),0% (0/1),bcjLTY_a2Vw,"""18.3""",14,187,173,Bars,5,6,Chrome 37,6,Bars,5,6,5,5,5,5,5,6,5,Submit Answers,6,6,,187.750995,x,
